song_id,song_name,song_popularity,song_disc_number,song_explicit,song_is_playable,song_track_number,artist_id,album_id,song_danceability,song_energy,song_key,song_loudness,song_mode,song_speechiness,song_acousticness,song_instrumentalness,song_liveness,song_valence,song_tempo,song_duration_ms,song_time_signature
28LqkbC0Z9vTWtdErf8wND,M.O.P (Movement of the People) (Parts 1 & 2),15,1,False,,1,5CG9X521RDFWCuAhlo6QoR,4pNY2cRubDIFqofIJCkW8Y,0.74,0.879,3,-7.213,0,0.082,0.1,0.0227,0.871,0.644,111.402,2223827,4
21I0wtBWfweVe967GL1IcI,You Give Me Shit I Give You Shit,15,1,False,,2,5CG9X521RDFWCuAhlo6QoR,4pNY2cRubDIFqofIJCkW8Y,0.702,0.751,5,-7.214,0,0.0335,0.0935,0.311,0.655,0.759,129.477,1496053,4
4TU4mYyEAHD0JFNxyeU8pg,Custom Check Point,12,1,False,,3,5CG9X521RDFWCuAhlo6QoR,4pNY2cRubDIFqofIJCkW8Y,0.472,0.91,5,-7.433,0,0.311,0.118,0.532,0.902,0.603,89.77,963027,4
5r96Xrvs7v8UYdaZRQG3aS,Original Sufferhead,18,1,False,,1,5CG9X521RDFWCuAhlo6QoR,4SEI5li5qOJLXvO5aAU96f,0.612,0.876,7,-5.874,1,0.446,0.401,7.5e-05,0.0938,0.748,126.419,1269520,4
3HMUccCWnRCXqY4h6GR7D6,Power Show,20,1,False,,2,5CG9X521RDFWCuAhlo6QoR,4SEI5li5qOJLXvO5aAU96f,0.728,0.624,10,-7.017,1,0.114,0.313,0.0593,0.172,0.528,119.289,888747,4
4J13OknwrXFiGqXtDZALmk,2000 Blacks Got to Be Free,24,1,False,,1,5CG9X521RDFWCuAhlo6QoR,4rTjItQqyqUKsJCBSiwUwC,0.715,0.819,1,-7.036,1,0.0433,0.126,0.208,0.332,0.606,126.273,1118933,4
2D3GAjjiuDYN5pnHSIcUte,Africa Centre of the World,15,1,False,,2,5CG9X521RDFWCuAhlo6QoR,4rTjItQqyqUKsJCBSiwUwC,0.712,0.88,10,-6.412,1,0.0666,0.248,0.0128,0.198,0.562,93.818,1051560,4
4IDTOyRmdtNt8cNxX9brjY,Opposite People,31,1,False,,1,5CG9X521RDFWCuAhlo6QoR,1tkbjQQInSwALbgDHsbb52,0.674,0.901,5,-5.161,0,0.17,0.103,0.0459,0.122,0.903,118.063,998280,4
2ePwpKzk6kQuVtfGfKdD5w,Equalisation of Trouser & Pant,17,1,False,,2,5CG9X521RDFWCuAhlo6QoR,1tkbjQQInSwALbgDHsbb52,0.638,0.821,0,-5.832,1,0.0655,0.0469,0.205,0.0603,0.714,91.457,1002680,4
3RZoPvPHZsPTTc94DfWSCL,Zombie,50,1,False,,1,5CG9X521RDFWCuAhlo6QoR,51kRDjKcrYrQfFmOktFh32,0.672,0.942,2,-5.145,0,0.186,0.386,0.0142,0.384,0.574,131.45,745653,4
59S09q0K3SCs6BgxNFois9,Mr. Follow Follow,35,1,False,,2,5CG9X521RDFWCuAhlo6QoR,51kRDjKcrYrQfFmOktFh32,0.725,0.682,10,-7.541,0,0.0611,0.0861,0.516,0.12,0.608,91.631,777653,4
0jDutUZAL9wbgs02Nc56D7,Observation No Crime,30,1,False,,3,5CG9X521RDFWCuAhlo6QoR,51kRDjKcrYrQfFmOktFh32,0.662,0.603,7,-7.812,0,0.0846,0.212,0.0761,0.102,0.85,152.112,805507,3
4cJHEPNhLrH0VGXcFVkmdu,Mistake - Live at the Berlin Jazz Festival - 1978,25,1,False,,4,5CG9X521RDFWCuAhlo6QoR,51kRDjKcrYrQfFmOktFh32,0.504,0.566,0,-7.893,1,0.0319,0.385,0.0342,0.974,0.647,96.112,886920,4
6KGudxBV3yzQkCb3WiA9HB,Unnecessary Begging,17,1,False,,1,5CG9X521RDFWCuAhlo6QoR,50A0GCxjjQYwYy5HMUjq4w,0.505,0.731,5,-6.791,1,0.216,0.628,0.0531,0.143,0.733,163.315,971587,4
7iw2uy4LMGVXHoW8NzlJUd,No Buredi (No Bread),16,1,False,,2,5CG9X521RDFWCuAhlo6QoR,50A0GCxjjQYwYy5HMUjq4w,0.696,0.872,1,-6.336,1,0.253,0.481,0.202,0.0941,0.852,144.839,845547,4
4vYNL9Dp3gQAsQHZyLhdHo,Kalakuta Show,25,1,False,,1,5CG9X521RDFWCuAhlo6QoR,02cHzQluVpgCydOr9fergs,0.784,0.882,2,-7.682,1,0.219,0.435,0.265,0.349,0.26,101.69,871600,4
2E9dSkV3UaAjVWWoeL3DTH,Don't Make Garan Garan,16,1,False,,2,5CG9X521RDFWCuAhlo6QoR,02cHzQluVpgCydOr9fergs,0.675,0.76,1,-7.959,1,0.143,0.674,0.521,0.0681,0.635,91.372,964320,4
389ekJktggnP2Fnb1tdoV4,He Miss Road,28,1,False,,1,5CG9X521RDFWCuAhlo6QoR,3W58EpWRQIXq3RopAwhQyS,0.689,0.579,0,-8.875,0,0.166,0.545,0.0108,0.0784,0.484,98.58,647467,4
2iwECbwDvAZBlF1baTwWZE,Monday Morning in Lagos,16,1,False,,2,5CG9X521RDFWCuAhlo6QoR,3W58EpWRQIXq3RopAwhQyS,0.544,0.522,7,-9.693,0,0.222,0.831,0.00379,0.0744,0.741,87.617,675640,4
7lKiAhiYcMsOw1G8OBQhKB,It's No Possible,18,1,False,,3,5CG9X521RDFWCuAhlo6QoR,3W58EpWRQIXq3RopAwhQyS,0.545,0.73,1,-9.21,1,0.0468,0.648,0.289,0.122,0.529,117.742,1056067,4
6fMhNLnmJX2O1dEn8APc1D,Excuse-O,15,1,False,,1,5CG9X521RDFWCuAhlo6QoR,2dI5Bwnjm3nBxx3coburIg,0.589,0.713,10,-8.113,0,0.146,0.102,0.183,0.109,0.612,135.18,816000,4
0B4B1pqBL8N9Z06SGTvZnl,Mr. Grammarticalogylisationalism Is the Boss,18,1,False,,2,5CG9X521RDFWCuAhlo6QoR,2dI5Bwnjm3nBxx3coburIg,0.65,0.74,2,-6.889,1,0.128,0.157,0.0332,0.111,0.694,152.501,995387,4
6D8455OOJF0eCFmFq8E4Qi,Gentleman,46,1,False,,1,5CG9X521RDFWCuAhlo6QoR,532y6THMUtDYbRQAvzP1bL,0.581,0.819,10,-6.999,0,0.0626,0.167,0.216,0.108,0.777,86.089,881240,4
2aix579UvviwgledQnNadv,Fefe Naa Efe,38,1,False,,2,5CG9X521RDFWCuAhlo6QoR,532y6THMUtDYbRQAvzP1bL,0.77,0.735,8,-8.049,1,0.14,0.597,0.0201,0.127,0.676,93.034,492293,4
3OV1qpKx5SiCuHAyRNxzsH,Igbe,28,1,False,,3,5CG9X521RDFWCuAhlo6QoR,532y6THMUtDYbRQAvzP1bL,0.652,0.768,10,-8.522,0,0.0726,0.546,0.391,0.118,0.715,124.121,486973,4
0H6tR2ta9eBKWuVnXgRhaa,ALU Jon Jonki Jon,24,1,False,,1,5CG9X521RDFWCuAhlo6QoR,45HI1dpu375NsO8F84kwWK,0.697,0.871,5,-7.325,1,0.0927,0.286,0.0808,0.081,0.768,112.281,761467,4
0Zuxb7rhe58nXuRamRWDKi,Jeun Ko Ku (Chop'n Quench),34,1,False,,2,5CG9X521RDFWCuAhlo6QoR,45HI1dpu375NsO8F84kwWK,0.789,0.685,8,-8.059,1,0.0811,0.34,0.908,0.0709,0.589,106.471,434760,4
0UsSyf5UyhfbmvD20roRan,Eko Ile,29,1,False,,3,5CG9X521RDFWCuAhlo6QoR,45HI1dpu375NsO8F84kwWK,0.734,0.747,7,-7.894,0,0.229,0.229,0.000305,0.376,0.83,134.593,401067,4
2EymkdTvyvupLaPY5jOF8f,Je'nwi Temi (Don't Gag Me),23,1,False,,4,5CG9X521RDFWCuAhlo6QoR,45HI1dpu375NsO8F84kwWK,0.583,0.874,7,-5.615,0,0.0566,0.186,0.00344,0.0609,0.649,103.519,795160,4
4au7uxqJZuvrj3VmyqlyYv,Roforofo Fight,28,1,False,,1,5CG9X521RDFWCuAhlo6QoR,4XWCXD0Dp7DmogggcLNfyP,0.595,0.923,10,-5.804,0,0.0789,0.0396,0.00544,0.0562,0.728,124.166,941107,4
5hnknRglqikV0J3t8STKau,Go Slow,20,1,False,,2,5CG9X521RDFWCuAhlo6QoR,4XWCXD0Dp7DmogggcLNfyP,0.484,0.714,8,-6.622,1,0.0845,0.0386,0.00515,0.324,0.612,94.197,1044720,4
1U6WEN5tbJeo9kh7Y80SEg,Question Jam Answer,19,1,False,,3,5CG9X521RDFWCuAhlo6QoR,4XWCXD0Dp7DmogggcLNfyP,0.681,0.794,10,-7.291,0,0.0495,0.118,0.145,0.118,0.575,120.702,820560,4
3oN1f3zptjGz1UQqPX6jsL,Trouble Sleep Yanga Wake Am,39,1,False,,4,5CG9X521RDFWCuAhlo6QoR,4XWCXD0Dp7DmogggcLNfyP,0.599,0.56,3,-9.552,0,0.0317,0.0186,0.00604,0.141,0.589,142.001,726027,4
0LPFYDU9GtTMWRnEeeFflj,No Agreement,35,1,False,,1,5CG9X521RDFWCuAhlo6QoR,1jsZ1kU6rWMzdCRG5TZ4kd,0.769,0.832,10,-5.403,0,0.115,0.15,0.177,0.243,0.821,99.354,931600,4
0mDfioSCct28O4GaqlWCNE,Dog Eat Dog - Instrumental,18,1,False,,2,5CG9X521RDFWCuAhlo6QoR,1jsZ1kU6rWMzdCRG5TZ4kd,0.713,0.804,0,-4.692,0,0.0431,0.0641,0.819,0.108,0.744,107.051,932453,4
6mGpsN4ZxOwztiqwhakbBx,Open & Close,31,1,False,,1,5CG9X521RDFWCuAhlo6QoR,4UwbznWfHp4XEtOVSDHIkW,0.7,0.77,10,-8.641,0,0.0802,0.083,0.482,0.157,0.708,106.077,893880,4
3eRKCj1zgcFlfrUViMM0d0,Swegbe & Pako,19,1,False,,2,5CG9X521RDFWCuAhlo6QoR,4UwbznWfHp4XEtOVSDHIkW,0.713,0.675,10,-8.585,0,0.0815,0.238,0.193,0.11,0.782,88.951,750507,4
5PvbfFwgKbpHO8VYYNwEvB,Gbagada Gbagada Gbogodo Gbogodo,27,1,False,,3,5CG9X521RDFWCuAhlo6QoR,4UwbznWfHp4XEtOVSDHIkW,0.751,0.635,10,-10.841,0,0.081,0.476,0.238,0.0933,0.816,113.41,559747,4
59zhSgAcX7DTfAJNJErhSb,Na Poi (Parts 1 & 2),13,1,False,,1,5CG9X521RDFWCuAhlo6QoR,21xKPhhYghamxi0imJwEJl,0.635,0.626,8,-11.072,1,0.501,0.32,0.0534,0.238,0.689,168.5,1517587,4
33A8QsTLMbsc1caZAPeNl8,You No Go Die…Unless,14,1,False,,2,5CG9X521RDFWCuAhlo6QoR,21xKPhhYghamxi0imJwEJl,0.881,0.654,10,-10.453,0,0.103,0.105,0.0211,0.0653,0.876,105.564,453627,4
08T8xFrVO770o8hEifvtzA,J'Ehin J'Ehin (Chop Teeth: Chop Teeth),15,1,False,,1,5CG9X521RDFWCuAhlo6QoR,6Dm1uvm4NqYlFQh7t8D0T3,0.689,0.579,1,-9.627,1,0.249,0.189,0.258,0.0685,0.837,154.242,446907,4
2BH7i486cShUeJbttYOvOs,Egbe Mi O (Carry Me),15,1,False,,2,5CG9X521RDFWCuAhlo6QoR,6Dm1uvm4NqYlFQh7t8D0T3,0.74,0.672,10,-8.361,0,0.0688,0.323,0.0249,0.118,0.689,90.5,795147,4
3kqckRQ4p8tsqgTIoseosr,Who're You,22,1,False,,3,5CG9X521RDFWCuAhlo6QoR,6Dm1uvm4NqYlFQh7t8D0T3,0.707,0.625,8,-8.728,1,0.122,0.0902,0.106,0.205,0.451,111.081,570280,4
0vghJWFsJWIiqy1AffmNqH,Buy Africa,16,1,False,,4,5CG9X521RDFWCuAhlo6QoR,6Dm1uvm4NqYlFQh7t8D0T3,0.698,0.73,8,-6.579,1,0.146,0.139,4.81e-05,0.0553,0.735,87.867,350427,4
0A6L5lTC2UAbL60LPbAVTa,Fight to Finish,14,1,False,,5,5CG9X521RDFWCuAhlo6QoR,6Dm1uvm4NqYlFQh7t8D0T3,0.785,0.839,5,-6.774,1,0.249,0.278,0.000173,0.27,0.627,107.639,443413,4
5iBPlU3XOy6ooug4rD9Cft,Let's Start,41,1,False,,1,5CG9X521RDFWCuAhlo6QoR,7fkwNiJJggsA4bFyDMzmSr,0.65,0.851,7,-8.568,0,0.0944,0.166,0.12,0.889,0.743,101.925,465280,4
5LQ1vILqUjfpyw4l1Y73J5,Black Man's Cry,31,1,False,,2,5CG9X521RDFWCuAhlo6QoR,7fkwNiJJggsA4bFyDMzmSr,0.594,0.881,10,-6.16,0,0.0927,0.102,0.046,0.925,0.96,166.529,698360,4
4d13F7qX5Go4WmztzEzZDx,Ye Ye De Smell,26,1,False,,3,5CG9X521RDFWCuAhlo6QoR,7fkwNiJJggsA4bFyDMzmSr,0.573,0.968,10,-7.24,1,0.0696,0.0891,0.398,0.862,0.507,116.433,795893,4
0fei2vbx7ecxruPp3cq1WK,Egbe Mi O (Carry Me),28,1,False,,4,5CG9X521RDFWCuAhlo6QoR,7fkwNiJJggsA4bFyDMzmSr,0.736,0.892,10,-8.909,0,0.0631,0.309,0.0471,0.721,0.864,89.439,761507,4
2RGP0hiX0M7p2M0tcOyL3U,Ginger Baker & Tony Allen Drum Solo - Live at the Berlin Jazz Festival - 1978,19,1,False,,5,5CG9X521RDFWCuAhlo6QoR,7fkwNiJJggsA4bFyDMzmSr,0.53,0.864,7,-10.963,1,0.058,0.0981,0.758,0.679,0.871,112.654,981427,4
1pfRJWo000HNMZRRHTihQD,Trio No. 2 'Reveille': I. Meadow Lane,30,1,False,,1,2TvPBulHtfwAkQUDyc7JQW,5EG7zLDM8bFjyvddqYMrqJ,0.299,0.137,9,-17.469,0,0.0362,0.991,0.702,0.121,0.0898,78.864,121733,4
3qYo08xufG1Zf78XcDfaJ2,Trio No. 2 'Reveille': II. Prelude to Guajira y Fuga,28,1,False,,2,2TvPBulHtfwAkQUDyc7JQW,5EG7zLDM8bFjyvddqYMrqJ,0.275,0.0708,5,-23.068,0,0.0507,0.977,0.832,0.121,0.0909,88.451,141973,3
6qiHEFn29bJa6DjEfNabfW,Trio No. 2 'Reveille': III. Guajira y Fuga,27,1,False,,3,2TvPBulHtfwAkQUDyc7JQW,5EG7zLDM8bFjyvddqYMrqJ,0.431,0.159,0,-14.89,0,0.0535,0.978,0.1,0.118,0.308,185.437,551040,4
6vuS6AzfVgzz84DC7svjci,"Trio No. 2 'Reveille': IV. Introduction & Lute Song, “fear No More the Heat o’ the Sun”",25,1,False,,4,2TvPBulHtfwAkQUDyc7JQW,5EG7zLDM8bFjyvddqYMrqJ,0.182,0.0904,7,-21.041,0,0.0418,0.969,3.55e-05,0.121,0.153,171.381,313307,3
7i7ZF49z1q9JocuOLzkm0R,Trio No. 2 'Reveille': V. Postlude to Guajira y Fuga,23,1,False,,5,2TvPBulHtfwAkQUDyc7JQW,5EG7zLDM8bFjyvddqYMrqJ,0.302,0.0218,5,-27.119,1,0.0436,0.936,0.000173,0.244,0.0671,107.87,199133,4
3sdql7A9U9PGZVIWwvQPAx,Trio No. 2 'Reveille': VI. Closer: Les Folies d’al (Second Line),22,1,False,,6,2TvPBulHtfwAkQUDyc7JQW,5EG7zLDM8bFjyvddqYMrqJ,0.486,0.182,0,-15.316,1,0.0519,0.969,0.443,0.103,0.223,112.712,696667,4
6jH8mKjiOgycT1gEsOQAsa,Trio No. 1 'In Celebration': I. Introduction,20,1,False,,7,2TvPBulHtfwAkQUDyc7JQW,5EG7zLDM8bFjyvddqYMrqJ,0.34,0.0156,7,-26.862,1,0.05,0.836,0.73,0.0728,0.0484,66.28,67493,4
2MeaK5neQoJDidUH7QWNeB,Trio No. 1 'In Celebration': II. Kinematic,20,1,False,,8,2TvPBulHtfwAkQUDyc7JQW,5EG7zLDM8bFjyvddqYMrqJ,0.511,0.167,1,-14.641,1,0.0412,0.976,0.281,0.0823,0.193,74.766,401160,4
0gVQ9phHoKzxHUgO6BOFTG,Trio No. 1 'In Celebration': III. Cantelina-chaconne,19,1,False,,9,2TvPBulHtfwAkQUDyc7JQW,5EG7zLDM8bFjyvddqYMrqJ,0.226,0.135,2,-19.29,1,0.0423,0.962,0.231,0.109,0.0352,96.584,507573,4
3YRL37By8wuMvBklfODt5K,Trio No. 1 'In Celebration': IV. Montuno,18,1,False,,10,2TvPBulHtfwAkQUDyc7JQW,5EG7zLDM8bFjyvddqYMrqJ,0.419,0.366,7,-10.866,1,0.0465,0.961,0.206,0.0657,0.451,85.705,375813,4
0zdfMiv3fb8qbJZXelD262,If I Ever Lose My Faith In You,29,1,False,,1,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.575,0.727,2,-9.539,1,0.0281,0.00953,0.00756,0.054,0.504,98.0,270533,4
3Ti0b35ZFY53V4f04dipBC,Love Is Stronger Than Justice (The Munificent Seven),26,1,False,,2,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.525,0.784,9,-7.9,0,0.0304,0.0495,0.276,0.108,0.827,165.582,311040,1
2JpPSXgl8cr8EmxmfjTJNg,"Fields Of Gold - Live At Villa Il Palagio, Italy/2001",28,1,False,,3,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.651,0.339,2,-11.917,1,0.0246,0.373,0.0145,0.0739,0.319,103.997,222120,4
534QfRUQ1GIfVcP6SbQYXn,Heavy Cloud No Rain,26,1,False,,4,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.821,0.711,4,-8.8,0,0.0343,0.0743,3.51e-05,0.0266,0.923,108.263,227907,4
6BjEeg504LZh15KlVI0WOJ,She's Too Good For Me,25,1,False,,5,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.564,0.862,7,-7.93,0,0.0451,0.0894,0,0.0821,0.721,89.976,150200,4
4Ti4X0tFx6yDJtTMmBsWeW,Seven Days,27,1,False,,6,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.699,0.463,0,-10.742,1,0.0318,0.108,2.09e-05,0.0758,0.599,92.027,278200,5
2n9nOJJF7lKxMqziIPnx6W,Saint Augustine In Hell,25,1,False,,7,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.552,0.784,7,-8.307,0,0.0501,0.163,3.49e-05,0.0366,0.55,168.491,318627,1
0csEwoddyf7SHQC7ftPZQY,It's Probably Me,26,1,False,,8,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.584,0.479,11,-12.868,0,0.03,0.53,0.00416,0.0806,0.493,91.959,308267,4
6rfaHGrbaVH0o0yJQpWZMt,Everybody Laughed But You,24,1,False,,9,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.675,0.619,7,-9.696,0,0.0287,0.485,0.00939,0.0385,0.494,113.44,234680,4
4jsxYecsVNKPHYrRYopO80,Shape Of My Heart,29,1,False,,10,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.537,0.372,6,-10.08,0,0.0331,0.693,0.00107,0.083,0.244,83.94,279227,4
2m8839Mxfz93K1oKbVnAIC,Something The Boy Said,24,1,False,,11,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.596,0.436,5,-12.327,1,0.0321,0.256,0.00604,0.21,0.418,119.981,328933,4
36nrTvOJsl8wl8vsYwdqMu,Epilogue (Nothing 'Bout Me),23,1,False,,12,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.683,0.713,8,-9.01,1,0.0896,0.321,0.0219,0.119,0.23,96.953,220121,4
5NXhCF9wQZGM7c3lUzTQZH,We Work The Black Seam - 1993 Version,26,1,False,,13,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.625,0.429,7,-9.833,0,0.0282,0.633,0.000638,0.28,0.355,114.341,368467,4
3W5NkXPViSw1YEJpEU97Hl,January Stars,23,1,False,,14,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.67,0.605,7,-9.681,0,0.0264,0.369,0.00145,0.0573,0.499,113.429,229357,4
1US3fGDESf2gpo99ELbSbh,If I Ever Lose My Faith In You - Miracle Of Science Mix,22,1,False,,15,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.633,0.846,11,-11.298,0,0.0349,0.0556,0.581,0.314,0.313,123.243,435895,4
0glXmyEGRwENabVpt6CTpq,If I Ever Lose My Faith In You - Hoax Mix,20,1,False,,16,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.709,0.687,11,-9.171,0,0.0529,0.0192,0.0648,0.236,0.575,98.18,335197,4
5k635yMb6DuMIRT5v2NUen,It's Probably Me - Alternate Version,30,1,False,,17,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.769,0.372,4,-12.333,0,0.0699,0.23,5.43e-05,0.069,0.353,91.018,382033,4
7nMqUr4T2jOD9yRoJA5NtH,Nothing 'Bout Me - Remix,21,1,False,,18,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.689,0.689,8,-10.252,1,0.0335,0.0319,0.000174,0.0853,0.827,96.256,198060,4
02yQhxiPmX5jwVa2VBNPpv,Nothing 'Bout Me - Remix With Horn Intro,19,1,False,,19,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.689,0.689,8,-10.201,1,0.0333,0.0189,0.000118,0.0846,0.831,96.265,198080,4
3ev2qEA2f048zs2CjTIqtL,Love Is Stronger Than Justice (The Munificent Seven) - Edit,20,1,False,,20,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.498,0.784,0,-8.719,1,0.0305,0.0407,0.213,0.0849,0.797,165.609,254846,1
5TIgVMmkU5TdYYGqzLJGd5,Seven Days - Radio Edit,19,1,False,,21,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.669,0.491,5,-10.263,1,0.0315,0.0891,7.67e-05,0.0694,0.61,92.025,251508,5
4lHY8WbsgLHvB4aHjiYCZU,Nothing 'Bout Me - Edit,19,1,False,,22,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.67,0.705,8,-9.663,1,0.0311,0.0103,0.000134,0.141,0.812,96.258,192636,4
5Un85U2hB1H5vRRhBtDU8k,"Shape Of My Heart - Live At Villa Manin, Codroipo, Italy/1993",21,1,False,,23,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.575,0.294,8,-12.036,0,0.0285,0.552,1.6e-05,0.576,0.217,86.704,271827,4
1PRYrfGeHNI6wLvvna3ton,"Love Is Stronger Than Justice (The Munificent Seven) - Live At Villa Manin, Codroipo Italy/1993",18,1,False,,24,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.463,0.856,9,-10.23,0,0.0999,0.219,9.77e-06,0.986,0.721,166.189,449267,1
1nmvEbpBxfjH2nc4LX3W6s,"It's Probably Me - Live At Villa Manin, Codroipo, Italy/1993",20,1,False,,25,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.612,0.498,11,-13.624,0,0.0324,0.0714,0.000421,0.347,0.512,92.0,380102,4
0YPgHGvKefoDwcznQUOldl,"Purple Haze - Live At The Hague, Netherlands/1991",18,1,False,,26,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.449,0.931,2,-8.78,1,0.062,0.00107,0.00746,0.945,0.366,117.985,184668,4
4iE3A9VqP4v1cxB9jYQv0c,"Ain't No Sunshine - Live At The Buddle Arts Centre In Newcastle, England/1991",22,1,False,,27,0Ty63ceoRnnJKVEYP0VQpk,5IKj6bT2X51L1xEuQhKcMC,0.446,0.472,7,-11.921,0,0.0576,0.552,6.33e-05,0.924,0.463,83.001,309840,4
6r96iZxYoIUtQe7TMql5Se,The Lazarus Heart,24,1,False,,1,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.602,0.726,5,-13.445,1,0.0452,0.0163,0.000559,0.331,0.725,120.012,276093,4
1PPOtHTu5k1PpIAVBD7esG,Be Still My Beating Heart,24,1,False,,2,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.659,0.467,7,-16.647,1,0.0398,0.267,0.000513,0.0427,0.517,101.419,334133,4
1pKn0aqTVilaBJDKWJ6Aaf,Englishman In New York,26,1,False,,3,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.674,0.347,9,-17.707,1,0.0364,0.396,1.04e-05,0.0916,0.647,102.014,267267,4
6qgx4SUgQEXpNGOfAwjREm,History Will Teach Us Nothing,22,1,False,,4,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.627,0.469,4,-16.23,0,0.0776,0.0702,0.00053,0.111,0.553,176.604,299333,4
3wxMV1ZuqtqmwzOpQHaAqO,They Dance Alone (Gueca Solo),23,1,False,,5,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.57,0.306,9,-16.705,1,0.0325,0.554,0.00604,0.0649,0.356,132.671,435867,4
3jIxi1oXdF8dxfmRL81hMu,Fragile,26,1,False,,6,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.338,0.199,4,-21.033,0,0.0357,0.912,0.0675,0.0889,0.288,82.37,236307,4
1HKKU8MlDVPegFO7C3gio2,We'll Be Together,21,1,False,,7,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.776,0.836,0,-12.986,1,0.035,0.281,0.000266,0.243,0.977,116.544,295560,4
510LxoJqbiOie7guP2wPdN,Straight To My Heart,21,1,False,,8,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.675,0.476,11,-15.631,0,0.0458,0.083,1.11e-06,0.131,0.751,165.017,234707,1
78SfaJwIMV3l44NwvNN1De,Rock Steady,19,1,False,,9,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.745,0.616,10,-15.139,0,0.0381,0.119,0,0.0673,0.849,119.955,268667,4
5WnOHzxwzN2RgUFJHZLDqR,Sister Moon,21,1,False,,10,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.263,0.0755,1,-20.1,0,0.0305,0.891,0.00277,0.126,0.174,92.162,226933,3
1kb2NlYEEI6Mm8NmPXvq4F,Little Wing,21,1,False,,11,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.468,0.415,7,-17.894,1,0.0432,0.258,0.00962,0.0273,0.429,134.685,311267,4
5Qngsd4O1GBLYuEqf07dFQ,The Secret Marriage,19,1,False,,12,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.381,0.0294,6,-27.744,1,0.037,0.879,0,0.062,0.306,131.451,123533,4
1aKhVuNweazc8mMTaaCiH4,Conversation With A Dog,20,1,False,,13,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.689,0.771,2,-15.567,1,0.0522,0.0557,2.98e-05,0.0408,0.662,120.114,208059,4
